APOGEE_ID,APOKASC2_AGE,APOKASC2_AGE_MERR,APOKASC2_AGE_PERR,DR16_ALP_M_COR,DR16_ALP_M_COR_ERR,DR16_FE_H,DR16_FE_H_ERR,DR16_M_H_COR,DR16_M_H_COR_ERR,DR16_O_FE,DR16_O_FE_ERR,ASTRONN_AGE,ASTRONN_AGE_ERR,TEFF,ASTRONN_TEFF_ERR,ASTRONN_LOGG,ASTRONN_LOGG_ERR,ASTRONN_C_H,ASTRONN_C_H_ERR,ASTRONN_N_H,ASTRONN_N_H_ERR,ASTRONN_O_H,ASTRONN_O_H_ERR,ASTRONN_TI_H,ASTRONN_TI_H_ERR,ASTRONN_FE_H,ASTRONN_FE_H_ERR,STARHORSE_M_H,STARHORSE_M_H_MERR,STARHORSE_M_H_PERR,ASTRONN_C_N,ASTRONN_C_N_ERR,ASTRONN_O_FE,ASTRONN_O_FE_ERR,AGE_DIFF
2M19215023+3804207,13.740419,5.555772,3.9199584,0.047666,0.006855159,-0.20174155,0.007700031,-0.18959154,0.006724117,0.077475004,0.010167943,6.89197552026954,1.3405624999162276,4429.5103,17.037601,1.922201,0.04694174,-0.2122935,0.013469412,-0.053180154,0.0150183765,-0.11250253,0.019812806,-0.18637282,0.031365927,-0.21474013,0.014852874,-0.15572962,0.016354427,0.0044761747,-0.15911335,0.020173663,0.1022376,0.02476197,-6.848443867547843
2M19295684+3809083,12.882496,3.8251696,4.495513,0.042489,0.0058768746,0.05008545,0.007748081,0.06832145,0.0064894585,0.063491,0.0064627375,6.314013844173087,2.93507102487188,4012.4072,26.928022,1.4596466,0.061651904,0.05611822,0.03082728,0.28628328,0.03857011,0.11304743,0.03386586,0.1792691,0.06839049,0.031348653,0.028814992,0.084680974,0.019273937,0.01760754,-0.23016506,0.04937585,0.081698775,0.04446572,-6.568482035953866
2M19193980+3816377,17.298164,7.813979,0.44373122,0.157569,0.006469083,-0.11416155,0.0076408633,-0.10573155,0.006581257,0.17921501,0.008596984,7.590513463938269,2.3589646817834873,4269.575,19.971018,1.7522522,0.05044423,-0.026034623,0.03160484,0.10109818,0.021522341,0.06415762,0.029352203,0.0015677456,0.037774503,-0.13583991,0.020634126,-0.0123339575,0.003426684,0.011273636,-0.1271328,0.038237117,0.19999753,0.03587923,-9.707650903737512
2M19274878+3813108,16.069412,5.9069257,1.7133815,0.017997,0.005224023,0.23692845,0.006162892,0.25408846,0.005357979,0.034303024,0.007677121,6.368560279571101,1.9884576648472987,4424.12,29.637817,2.1893024,0.063592754,0.26866254,0.04171812,0.4217682,0.035090405,0.26598972,0.035554986,0.29472747,0.044939525,0.21458818,0.030887302,0.25225246,0.0008330345,0.0007554889,-0.15310565,0.054513652,0.05140154,0.047097582,-9.700851951874212
2M19292318+3821329,12.618276,2.195101,2.6573853,0.00046100095,0.005689051,0.26893845,0.0067091696,0.27661845,0.005912902,-0.001410991,0.009367448,7.056714776152619,2.011721139683397,4520.547,28.060513,2.3135157,0.05991491,0.3207132,0.050163798,0.32575378,0.030778201,0.23008959,0.027130933,0.29646516,0.04058841,0.22205533,0.030532978,0.23209606,0.018575445,0.019210324,-0.005040586,0.058853243,0.008034259,0.040845443,-5.5615608662424005
2M19295826+3818221,17.418068,6.7028756,0.20169173,0.161799,0.010607327,-0.19236155,0.013686235,-0.17864154,0.012185735,0.19644502,0.017275805,8.000535966131412,2.187723282765567,4289.8955,20.55969,1.7768877,0.057592437,-0.124999754,0.020829316,0.015251801,0.022432877,0.012334046,0.030693354,-0.060000252,0.05726354,-0.23118864,0.023099398,-0.041967727,0.017435353,0.0049044155,-0.14025156,0.030611997,0.24352269,0.038414374,-9.417531965997494
2M19033352+3836021,15.2756605,5.3901296,2.3847177,0.037763,0.006888158,-0.21271154,0.0077409577,-0.19815154,0.006757223,0.07914099,0.010175374,6.772672144370948,1.6591963682329618,4429.4214,20.12776,1.8867949,0.04888765,-0.23361777,0.015938707,-0.039964836,0.019030731,-0.13255845,0.029109491,-0.21237111,0.036538985,-0.22746894,0.01784747,-0.18963383,0.0044876337,0.0027158558,-0.19365293,0.0248236,0.09491049,0.0341452,-8.502988370460596
2M19270827+3842115,10.764652,4.1119204,6.5733876,-0.013293,0.005712145,0.08141745,0.0070500304,0.09605045,0.006020373,0.012538001,0.007179522,4.828947450960602,2.5356378226736904,4200.0054,24.188528,1.7643929,0.052177228,0.04749328,0.028198289,0.31462908,0.041825373,0.09292831,0.027679399,0.10843174,0.043737233,0.03855174,0.02242345,0.08481668,0.020671599,0.00024262816,-0.2671358,0.05044309,0.054376572,0.035622466,-5.935704801236664
2M19382435+3847454,14.588142,5.838305,2.9910936,0.038760997,0.006665951,-0.16166155,0.0075521218,-0.14580154,0.006583925,0.069324,0.009769272,5.822748058714376,1.6049064100498087,4427.627,19.71158,1.9507748,0.047230586,-0.20723653,0.016592976,0.045726012,0.0148093775,-0.07611072,0.02176551,-0.11958986,0.028915431,-0.16158676,0.017281013,-0.13414842,0.00418815,0.0024422705,-0.25296253,0.022240605,0.08547604,0.02779156,-8.765394336305155
2M19410581+3843339,17.823788,3.9562294,0.041088074,0.074069,0.0052603954,0.19954845,0.0067491373,0.23260845,0.005715464,0.11779499,0.006260756,8.696010007654236,2.210691378989321,4109.6533,31.79637,1.7996062,0.07127478,0.27016428,0.045415115,0.44712162,0.044336554,0.29629487,0.03984304,0.4415683,0.09097818,0.20318215,0.038348395,0.2523853,0.00047075748,0.013546824,-0.17695734,0.0634686,0.09311272,0.055299796,-9.127777681554749
2M19031998+3853489,15.310875,5.7609487,2.3495035,0.049492,0.007133008,-0.27005154,0.007959073,-0.25466156,0.0069536194,0.08378497,0.0105783595,6.402024369900698,1.6777564238324798,4437.598,17.521393,1.8614671,0.048643976,-0.27685794,0.014330861,-0.08417205,0.015478238,-0.1635575,0.018759614,-0.2549973,0.032190766,-0.28395694,0.017861038,-0.2048658,0.0122329295,0.018294618,-0.1926859,0.021093825,0.120399445,0.025902506,-8.908850569064146
2M19294090+3850214,14.454398,4.838275,3.0844073,0.160559,0.007942158,-0.18615155,0.009405398,-0.17242154,0.008264584,0.18307501,0.012091291,9.31113908251669,1.59669257688561,4365.296,18.214703,2.0948067,0.060695488,-0.08108157,0.023621859,0.00022771295,0.015280876,0.047947828,0.027626293,-0.031242123,0.038091622,-0.20033199,0.020508992,-0.04029291,0.019289419,0.002776254,-0.08130928,0.028133564,0.24827981,0.03440684,-5.143259072695713
2M19383925+3853473,15.100801,2.453438,0.6390271,0.031089,0.0066689174,0.29099846,0.008124989,0.30715844,0.007268074,0.06858897,0.012225072,6.760495385682706,2.0817266692230714,4533.618,31.585938,2.3381658,0.065278724,0.4443542,0.066616915,0.31503588,0.03926332,0.28001922,0.036209587,0.2844444,0.032742716,0.23688196,0.032127216,0.30479744,0.00060263276,0.019821107,0.12931833,0.07732672,0.043137267,0.048407566,-8.340306082212802
2M19275812+3854060,17.060823,5.658326,0.47798112,0.048414998,0.007134699,0.037458453,0.010194037,0.04795645,0.008534305,0.060482,0.007827505,7.898172688914545,3.020115870761511,3907.4336,23.477386,1.2737949,0.057126798,0.0575203,0.037151285,0.22633815,0.03262856,0.119486146,0.034856047,0.21018079,0.08104598,0.023817876,0.032243785,0.08202328,0.016258612,0.0014415756,-0.16881785,0.049445335,0.09566827,0.047482688,-9.162650751637212
2M19022902+3903485,13.7088175,3.0673876,3.7092512,0.216289,0.009308472,-0.6801115,0.009705003,-0.67621154,0.008575735,0.238285,0.014873989,6.1237042037726095,3.529643207729032,4544.3975,28.3035,2.0814092,0.08597111,-0.65312046,0.040239554,-0.6216552,0.054052956,-0.3634727,0.029900225,-0.5315894,0.050831012,-0.68855846,0.032527935,-0.49431965,0.0015641749,0.019702613,-0.031465232,0.06738652,0.32508576,0.04418246,-7.585113278222019
2M19100701+3901564,12.676518,2.4906049,2.9190063,-0.007971,0.005722199,0.13209845,0.0064320923,0.14941846,0.0056743016,-0.018868998,0.0097105075,6.182398963079476,1.560027720791713,4606.562,22.432285,2.3504765,0.043863878,0.18558165,0.045121595,0.18382059,0.027963128,0.13191023,0.027289217,0.12960783,0.028933391,0.100689955,0.01944272,0.12423147,0.00084831566,0.00047353655,0.0017610639,0.05308385,0.03122028,0.033507027,-6.494119477167106
2M19272677+3900456,10.764652,2.0750477,2.7560735,0.008143,0.0055864817,0.14064845,0.006408348,0.15904845,0.005610738,0.022898003,0.0087266015,5.702899860375146,1.6630193373829176,4488.9404,24.723808,2.256964,0.058023416,0.120654196,0.030830149,0.35221955,0.035402335,0.14049289,0.02888149,0.13948062,0.033728085,0.10065646,0.022229416,0.14469336,0.019740514,0.000839144,-0.23156536,0.046944898,0.03983643,0.036445677,-5.06175239182212
2M19410715+3902080,16.481625,6.201461,1.0571811,0.152329,0.008341483,-0.08780455,0.010556591,-0.075818546,0.00925015,0.18253101,0.012304486,7.753352672920055,2.25210267990506,4235.6777,23.42233,1.7032324,0.05844172,-0.0026823431,0.027266392,0.13218892,0.024335582,0.090679295,0.02857544,0.031294566,0.04985946,-0.09321565,0.024195952,0.036028244,0.013903767,0.0095338635,-0.13487126,0.036546912,0.18389495,0.03744329,-8.72827193035143
2M19112610+3912180,13.335215,3.4951034,3.4915264,0.000562001,0.0046459143,0.39854845,0.0057799546,0.43170846,0.00496201,0.037146002,0.006186252,7.387481220271885,2.0345618237683243,4270.065,38.5606,2.2483525,0.0905954,0.4724526,0.05903133,0.6337612,0.05697015,0.4401199,0.042175874,0.5975062,0.08013299,0.3705081,0.04639094,0.42257926,0.018589675,0.0005171895,-0.16130862,0.08203838,0.06961179,0.062697075,-5.947733394596279
2M19434309+3917436,17.61976,7.503966,13.070459,0.219779,0.0073955483,-0.33451155,0.008447391,-0.32183155,0.0073137525,0.24963501,0.010124753,8.648547570280533,1.969857804798487,4343.632,21.257862,1.7889125,0.057205923,-0.23005019,0.02182265,-0.1519392,0.020504203,-0.04853671,0.02761878,-0.1793088,0.03881898,-0.3619077,0.0236914,-0.15720488,0.010232121,0.005249366,-0.07811099,0.02994412,0.31337097,0.036387905,-8.971212943025131
2M19043155+3934144,16.59587,5.6814656,1.2279186,0.041395,0.0057589007,0.15754846,0.006594655,0.17483845,0.0058086175,0.069879994,0.00950564,7.750619764840013,0.9869304198086797,4563.9575,24.57646,2.6442022,0.065746374,0.20104098,0.03894008,0.31685296,0.02789333,0.19882913,0.027426591,0.22989747,0.03511846,0.1386271,0.024456639,0.20839052,0.020975113,0.0012741834,-0.115811974,0.04789956,0.060202032,0.036747042,-8.84524929949104
2M19102268+3938590,17.458221,5.0987473,0.9071619,0.194869,0.008118579,-0.42473155,0.008459568,-0.40053156,0.007547078,0.290415,0.014827753,7.9230055029720186,1.9677702935645103,4739.649,30.35248,2.2775807,0.06199963,-0.30227044,0.017249309,-0.25194666,0.023731176,-0.13643447,0.02606704,-0.28419107,0.040215585,-0.4268316,0.024526125,-0.23487914,0.019875973,0.002009675,-0.050323784,0.029337814,0.29039714,0.03579136,-9.535215932574857
2M19193181+3938028,15.739829,5.4833093,1.7586383,0.018054001,0.0059377598,0.017009452,0.0071036643,0.03323045,0.006114419,0.043228,0.007904455,6.628794522258794,2.1096160379987556,4282.214,19.52685,1.8743783,0.046986155,0.0068256557,0.02158175,0.2001411,0.023785548,0.076216176,0.026536627,0.053086754,0.034796044,-0.00134722,0.018130928,0.025251774,0.00046701357,0.00046297535,-0.19331545,0.032117352,0.0775634,0.032139122,-9.111034541156734
2M19405985+3939150,14.6554785,4.1358595,2.8833265,0.031646997,0.0081471335,-0.23653156,0.008950855,-0.22955155,0.008011754,0.08880499,0.014991568,6.6727728396795705,1.3157682333539276,4658.1606,22.918982,2.2130094,0.052194443,-0.26047432,0.015707687,-0.11566636,0.016375192,-0.15066709,0.019855455,-0.25939253,0.037196763,-0.25897092,0.01846126,-0.21328858,0.0018498152,0.018265516,-0.14480796,0.02269093,0.10830383,0.027111938,-7.982705637798457
2M19100479+3947424,16.86553,4.012664,5.2654166,0.014077,0.0048458125,0.36203846,0.005718967,0.38999847,0.004990915,0.032665998,0.007470938,6.005936010616938,2.0423191679402195,4483.878,33.337242,2.447121,0.077256985,0.38915202,0.04951171,0.5625986,0.052279636,0.35500857,0.03838581,0.4270019,0.050527047,0.31432763,0.037398748,0.36355054,0.0030334294,0.003720075,-0.17344657,0.07200395,0.040680945,0.05359232,-10.859594003421147
2M19370927+3945490,14.321879,6.6128445,3.1363425,0.097819,0.006267109,0.027207451,0.008273669,0.049430452,0.006974367,0.138228,0.0071728732,8.970200080551525,2.409672711440745,4025.938,25.191284,1.5067118,0.05731819,0.04904145,0.028810479,0.2206625,0.030986037,0.12070649,0.03328457,0.21855083,0.087859534,0.02051727,0.026359513,0.10295465,0.0017735958,0.0028369874,-0.17162105,0.0423105,0.100189224,0.042458057,-5.351679306350331
2M19445172+3950528,10.81434,2.0846257,2.706386,0.025242,0.0069391117,-0.11744155,0.0074356785,-0.10916155,0.006636079,0.009714,0.013313542,4.385439648730211,0.8337649588864268,4779.734,19.907267,2.4525383,0.04248636,-0.15394019,0.013322165,0.031750534,0.014080711,-0.04638891,0.016449124,-0.116400495,0.027059082,-0.1311287,0.015665485,-0.11093477,0.0072504804,0.0005611032,-0.18569072,0.019384183,0.08473979,0.022715217,-6.428899989026137
